Earthquake,Station,Channel,Prediction
2018-09-27 11:59:30.847130+00:00,CEY,HNR,0
2018-09-27 11:59:30.847130+00:00,CEY,HNZ,0
2018-09-27 11:59:30.847130+00:00,CRNS,BHT,0
2018-09-27 11:59:30.847130+00:00,CRNS,BHR,0
2018-09-27 11:59:30.847130+00:00,CRNS,BHZ,0
2018-09-27 11:59:30.847130+00:00,CRNS,HHT,0
2018-09-27 11:59:30.847130+00:00,CRNS,HHR,0
2018-09-27 11:59:30.847130+00:00,CRNS,HHZ,0
2018-09-27 11:59:30.847130+00:00,CRNS,BNT,0
2018-09-27 11:59:30.847130+00:00,CRNS,BNR,0
2018-09-27 11:59:30.847130+00:00,CRNS,BNZ,0
2018-09-27 11:59:30.847130+00:00,CRNS,HNT,0
2018-09-27 11:59:30.847130+00:00,CRNS,HNR,0
2018-09-27 11:59:30.847130+00:00,CRNS,HNZ,0
2018-09-27 11:59:30.847130+00:00,GBAS,BHT,0
2018-09-27 11:59:30.847130+00:00,GBAS,BHR,0
2018-09-27 11:59:30.847130+00:00,GBAS,BHZ,0
2018-09-27 11:59:30.847130+00:00,GBAS,HHT,0
2018-09-27 11:59:30.847130+00:00,GBAS,HHR,0
2018-09-27 11:59:30.847130+00:00,GBAS,HHZ,0
2018-09-27 11:59:30.847130+00:00,GORS,BHT,1
2018-09-27 11:59:30.847130+00:00,GORS,BHR,1
2018-09-27 11:59:30.847130+00:00,GORS,BHZ,1
2018-09-27 11:59:30.847130+00:00,GORS,HHT,0
2018-09-27 11:59:30.847130+00:00,GORS,HHR,0
2018-09-27 11:59:30.847130+00:00,GORS,HHZ,0
2018-09-27 11:59:30.847130+00:00,GORS,BNT,0
2018-09-27 11:59:30.847130+00:00,GORS,BNR,0
2018-09-27 11:59:30.847130+00:00,GORS,BNZ,0
2018-09-27 11:59:30.847130+00:00,GORS,HNT,0
2018-09-27 11:59:30.847130+00:00,GORS,HNR,0
2018-09-27 11:59:30.847130+00:00,GORS,HNZ,0
2018-09-27 11:59:30.847130+00:00,KNDS,BHT,1
2018-09-27 11:59:30.847130+00:00,KNDS,BHR,1
2018-09-27 11:59:30.847130+00:00,KNDS,BHZ,1
2018-09-27 11:59:30.847130+00:00,KNDS,HHT,1
2018-09-27 11:59:30.847130+00:00,KNDS,HHR,1
2018-09-27 11:59:30.847130+00:00,KNDS,HHZ,1
2018-09-27 11:59:30.847130+00:00,MOZS,BHT,0
2018-09-27 11:59:30.847130+00:00,MOZS,BHR,0
2018-09-27 11:59:30.847130+00:00,MOZS,BHZ,0
2018-09-27 11:59:30.847130+00:00,MOZS,HHT,0
2018-09-27 11:59:30.847130+00:00,MOZS,HHR,0
2018-09-27 11:59:30.847130+00:00,MOZS,HHZ,0
2018-09-27 11:59:30.847130+00:00,ROBS,BHT,0
2018-09-27 11:59:30.847130+00:00,ROBS,BHR,0
2018-09-27 11:59:30.847130+00:00,ROBS,BHZ,0
2018-09-27 11:59:30.847130+00:00,ROBS,HHT,0
2018-09-27 11:59:30.847130+00:00,ROBS,HHR,0
2018-09-27 11:59:30.847130+00:00,ROBS,HHZ,0
2018-09-27 11:59:30.847130+00:00,SKDS,BHT,0
2018-09-27 11:59:30.847130+00:00,SKDS,BHR,0
2018-09-27 11:59:30.847130+00:00,SKDS,BHZ,0
2018-09-27 11:59:30.847130+00:00,SKDS,HHT,0
2018-09-27 11:59:30.847130+00:00,SKDS,HHR,0
2018-09-27 11:59:30.847130+00:00,SKDS,HHZ,0
2018-09-27 11:59:30.847130+00:00,SKDS,HNT,0
2018-09-27 11:59:30.847130+00:00,SKDS,HNR,0
2018-09-27 11:59:30.847130+00:00,SKDS,HNZ,0
2018-09-27 11:59:30.847130+00:00,VISS,BHT,1
2018-09-27 11:59:30.847130+00:00,VISS,BHR,1
2018-09-27 11:59:30.847130+00:00,VISS,BHZ,1
2018-09-27 11:59:30.847130+00:00,VISS,HHT,0
2018-09-27 11:59:30.847130+00:00,VISS,HHR,0
2018-09-27 11:59:30.847130+00:00,VISS,HHZ,0
2018-09-27 11:59:30.847130+00:00,VNDS,BHT,1
2018-09-27 11:59:30.847130+00:00,VNDS,BHR,1
2018-09-27 11:59:30.847130+00:00,VNDS,BHZ,1
2018-09-27 11:59:30.847130+00:00,VOJS,BHT,0
2018-09-27 11:59:30.847130+00:00,VOJS,BHR,0
2018-09-27 11:59:30.847130+00:00,VOJS,BHZ,0
2018-09-27 11:59:30.847130+00:00,VOJS,HHT,0
